date,trend,seasonality,demand,demand_proxy,tv_spend_raw,ooh_spend_raw,print_spend_raw,facebook_spend_raw,search_spend_raw,tv_spend_scaled,ooh_spend_scaled,print_spend_scaled,facebook_spend_scaled,search_spend_scaled,ooh_adstock,tv_adstock,print_adstock,facebook_adstock,search_adstock,ooh_saturated,tv_saturated,print_saturated,facebook_saturated,search_saturated,facebook_I,search_clicks_P,competitor_sales_B,competitor_sales_B_scaled,facebook_I_scaled,search_clicks_P_scaled,sales,ooh_sales,tv_sales,print_sales,facebook_sales,search_sales,epsilon
2021-04-12,2.3684052378171256,0.1985417748196108,257016.5435264216,230651.33623732397,0.0,1570.2847951844938,0.0,5004.5502557583595,2484.990659016559,0.0,0.5650392036807752,0.0,0.33185764100002285,0.4613000494067348,0.5282037288328089,0.06495053347327599,0.07453190449571316,0.3426883472685251,0.45983584783599935,0.37665234329079905,0.03246385494705898,0.09289626559745826,0.16968681293173568,0.597823795867186,5443537.99905711,255017.5755570085,186053.6030486664,0.38286983616785836,0.36790833178936705,0.3699798297486375,204296.6621286794,0.22599140597447942,0.025971083957647186,0.027868879679237474,0.20362417551808282,1.195647591734372,-0.009141754927631007
2021-04-19,2.382648029622309,0.19418836348521043,235815.98637508243,189486.8385920081,10116.140381287165,1344.4882715255212,0.0,2955.0442843503383,2183.4213063600087,0.20515129620405753,0.4837903192023624,0.0,0.19595247827249596,0.40531836723209097,0.5107658629716174,0.11077577709608225,0.02235957134871395,0.23263555023932464,0.408044241258856,0.36537442488629757,0.05533131797551122,0.027942188674535493,0.11579601230844287,0.5455800284039527,3571916.7997734547,187403.7877978152,155873.4518985463,0.32076370472494725,0.24141246948633255,0.27188565867369274,191286.3615675681,0.21922465493177853,0.04426505438040898,0.008382656602360648,0.13895521477013145,1.0911600568079054,-0.32078354343330745
2021-04-26,2.3968311024337874,0.18700324853708297,295337.2809485889,286831.6992557733,21267.568036136203,1683.4057181392093,0.0,4187.268334370463,3010.693637938056,0.43129780581061616,0.6057437665868034,0.0,0.2776627110656737,0.5588886698185824,0.5492729232894618,0.2095994702728043,0.006707871404614185,0.2664055100653675,0.55134644839051,0.3901311265982113,0.10441774193052494,0.008384642761106125,0.13242050202441655,0.6788724648394028,4212321.518650092,283995.126946291,191098.85792642497,0.39325219843776416,0.2846950242940243,0.4120204989304464,241270.97868860126,0.23407867595892679,0.08353419354441996,0.0025153928283318376,0.15890460242929985,1.3577449296788056,0.3349188175200838
2021-05-03,2.4109552012032327,0.177091205130642,275733.0404102754,241791.98629107646,14955.72804965385,1464.8990195300353,0.0,5037.355241748308,2576.075771413295,0.3032962058076419,0.5271179966884603,0.0,0.33403297838446344,0.47820859057020976,0.5408261848335023,0.24327469853643396,0.002012361421384255,0.3171262645812273,0.48186548346426794,0.384747047761995,0.12104097749946353,0.0025154464712386975,0.15724748320313278,0.618639596239702,4474038.46176761,191244.730501193,168191.90530302448,0.346113196266803,0.30238349160334727,0.27745810333506987,227637.50354763938,0.23084822865719698,0.09683278199957084,0.0007546339413716092,0.18869697984375933,1.237279192479404,0.42916526575801306
2021-05-10,2.4250210555220284,0.1645967731787313,268016.3989056031,248823.52811647198,17655.63596621689,1282.3501469983403,0.0,5141.833755055643,2436.367695088365,0.3580492625899587,0.46143101437515743,0.0,0.3409610720571102,0.45227394881315974,0.5092420967701397,0.2842781243287963,0.0006037084264152766,0.3350018422166905,0.4537535255475428,0.36438375234515546,0.1411894991009123,0.0007546353897704931,0.1659518041435561,0.5919289961331753,5411209.230902142,291876.44462383736,153516.6919043456,0.3159138534020972,0.3657233515131644,0.423454724850619,225423.28201396042,0.21863025140709327,0.11295159928072984,0.00022639061693114794,0.1991421649722673,1.1838579922663506,0.2905019338416601
2021-05-17,2.439029380061048,0.14970214963422027,279917.4020504509,262327.1783381119,15405.399520834526,1124.1154559410206,0.0,4886.031204478377,2672.839579840844,0.31241536407370807,0.40449306012387354,0.0,0.3239985026636498,0.49617129374836877,0.46696333659403344,0.2984528621247019,0.000181112527924583,0.3267481703014681,0.49405040533726025,0.33657285619144084,0.1481285252191027,0.00022639065603803304,0.16193589373174339,0.6297945786302459,6701876.245894346,245172.63800928026,175249.45561744788,0.36063655452674975,0.4529546978294009,0.35569678157112,230466.36852658546,0.2019437137148645,0.11850282017528216,6.791719681140991e-05,0.19432307247809205,1.2595891572604918,0.11473000581558399
2021-05-24,2.4529808749943753,0.13262453164815904,300003.5134805251,288646.90138544806,0.0,1388.8735567015929,0.0,5765.606781372792,3123.988241414778,0.0,0.49976157885407735,0.0,0.3823241985028623,0.5799200592090002,0.48044397384073867,0.2089170034872913,5.4333758377374886e-05,0.3684295263830601,0.5756265765190125,0.34550729861385565,0.10408021701438268,6.79171978673177e-05,0.18215888440639727,0.6980257363451476,6959277.287112514,265435.3410494695,221314.60255256403,0.4554315758060899,0.47035146950470197,0.3850939374521684,236961.33097577706,0.20730437916831337,0.08326417361150615,2.0375159360195308e-05,0.2185906612876767,1.3960514726902953,0.011890753318045691
2021-05-31,2.466876226407682,0.11361294934623117,269572.67051480303,302205.4175925559,19388.02813846102,1261.8545841706332,0.0,3654.6564100832293,2437.256828830446,0.39318148557957533,0.45405604867806154,0.0,0.24234458501447265,0.4524390027290217,0.46908113254952877,0.2669452835117898,0.0,0.2738645218890725,0.45859838141938214,0.3379805194558707,0.13268564675050962,0.0,0.13608278469801635,0.5966296658036243,3056036.3741197586,284107.0940990393,231973.3313616829,0.4773656081818968,0.2065460449591381,0.4121829410210387,203128.67068200748,0.20278831167352243,0.1061485174004077,0.0,0.1632993416376196,1.1932593316072486,-0.3404981954030385
2021-06-07,2.4807161066919283,0.09294463440875382,266646.9067403989,248391.92771003113,0.0,1609.293063881304,866.3092463651948,6469.919136967302,2837.9409420437128,0.0,0.5790756390770829,0.3051696599251861,0.4290279830409086,0.5268198059530157,0.5131748494379992,0.18686169845825285,0.21363277839422068,0.39023822979623224,0.5234087347287655,0.36693893323833127,0.09315993245257179,0.26086931361743015,0.1926800939092538,0.6556317061406438,5993698.631694741,363556.42112329893,152511.5486764486,0.31384542249463726,0.4050916270295129,0.5274481278297349,225129.76423972953,0.22016335994299877,0.07452794596205743,0.07826079408522904,0.23121611269110456,1.3112634122812876,-0.5274037622411285
2021-06-14,2.4945011749230335,0.07092097740850717,333356.2116192204,323276.04239049525,0.0,1073.9199970082725,0.0,9352.675512731852,2964.1671807647463,0.0,0.3864311122334472,0.0,0.6201869646773178,0.5502517532511528,0.46181207610579195,0.1270381741172052,0.0640898335182662,0.5627046360095345,0.548909602330412,0.3331426235200603,0.06343379842211543,0.0799413443953957,0.27415621923141137,0.6768968981649875,10306948.886204842,224579.06121342015,162855.87742421846,0.3351324676688666,0.6966080463144968,0.3258195936157175,287777.58157818834,0.19988557411203617,0.050747038737692346,0.02398240331861871,0.3289874630776936,1.353793796329975,-0.3097107967203605
2021-06-21,2.508232077228117,0.04786313285751154,255431.77377427506,257689.2234468487,0.0,1422.888707039108,0.0,3375.436700754808,2289.24852803436,0.0,0.5120013289419162,0.0,0.2238291961537406,0.42496355278231573,0.4812472130286643,0.08101138011393791,0.019226950055479863,0.3085474400326019,0.4311608552547507,0.34603770235511644,0.040483551876370094,0.02402906120696609,0.15306133636437866,0.5694721324783795,3795654.4566311114,290337.4239272294,172576.57195786672,0.35513616908905465,0.25653405917804045,0.42122191162562095,206943.0532429511,0.20762262141306986,0.032386841501096074,0.007208718362089827,0.18367360363725438,1.138944264956759,-0.2584649492237321
2021-06-28,2.521909447138889,0.024107336051064618,276685.54491815675,302298.0182823416,0.0,1387.282023689846,0.0,7971.3641556829,2427.1030731704786,0.0,0.49918889385556825,0.0,0.5285905763886078,0.450554115165919,0.48823303920494476,0.051141758476578134,0.005768085016643959,0.47358201886859247,0.4495844521693344,0.35064131035447055,0.02556530735314765,0.007209981332758134,0.23246244209805225,0.587851485022857,8338163.686187834,250718.08894170428,157931.7838084632,0.3249994367302168,0.5635452333580488,0.3637421289844359,232648.57406043998,0.21038478621268233,0.020452245882518122,0.0021629943998274404,0.2789549305176627,1.175702970045714,-0.12063114074099342
2021-07-05,2.5355339059327378,-6.432490598706547e-17,257627.48904264448,292256.35906443855,0.0,1077.6988080005372,0.0,5853.737141648119,2767.5360405751508,0.0,0.38779085051816936,0.0,0.3881682268304428,0.5137502258288082,0.4475529631021458,0.029228174357299727,0.0017304255049931875,0.4095222150912365,0.510541937148116,0.32360156031191506,0.01461304688313286,0.002163028507850377,0.20194661891762364,0.6444881306193266,6221777.1664145375,408756.4300517071,162855.0965807751,0.3351308608125826,0.4205066003869614,0.5930243594735455,213482.62235272038,0.19416093618714902,0.011690437506506288,0.0006489085523551132,0.24233594270114836,1.2889762612386533,0.18245466374587574
2021-07-12,2.549106062962031,-0.024107336051064566,244498.6312273316,265140.79963485326,0.0,1396.972978461621,0.0,4611.0647645806785,2381.8159140941407,0.0,0.5026760124877695,0.0,0.3057651531246717,0.44214725510646385,0.47027309015357444,0.014726156177677764,0.0005191276514979564,0.33170420994900296,0.4455669892065417,0.33877212953672237,0.00736294502883049,0.0006489094732907553,0.16434795901104082,0.5838937865186622,5134196.6850818535,280986.5990408292,213070.137869517,0.4384657294544649,0.3470011117427943,0.40765572273874445,183902.50371571578,0.20326327772203343,0.005890356023064393,0.00019467284198722656,0.197217550813249,1.1677875730373244,0.05383689232427592
2021-07-19,2.5626265159721267,-0.04786313285751149,267074.4763306187,294362.7218590327,0.0,1363.8392623426762,0.0,7420.707385211044,3011.040825438346,0.0,0.49075343091005397,0.0,0.49207587526452257,0.5589531198037186,0.47840367165419495,0.010308309324374432,0.0001557382954493869,0.45198421496307184,0.5532838132730817,0.34415903144553056,0.005154109022099554,0.0001946728668525384,0.2222217902711979,0.6804361192234403,6400454.924678468,312722.2432827663,162722.7620646743,0.3348585366346648,0.43258276041048527,0.45369783661246227,222027.0601400603,0.20649541886731834,0.004123287217679644,5.840186005576152e-05,0.26666614832543745,1.3608722384468805,0.3062880536427891
2021-07-26,2.5760958514085632,-0.07092097740850713,290500.1192537527,251970.30720080613,0.0,1555.394362649946,0.0,4109.486253325254,2996.5976452026334,0.0,0.5596811449594624,0.0,0.2725048893617084,0.5562719669663228,0.5116364222001628,0.0,4.672148863481606e-05,0.3173750659246076,0.5561225592855139,0.365940045548806,0.0,5.840186072714098e-05,0.15736880547401033,0.6827161377577002,4103601.1922456673,299051.3544695676,230296.51052606184,0.4739149675702815,0.2773470248998848,0.43386409337114934,224813.69287767267,0.2195640273292836,0.0,1.7520558218142295e-05,0.1888425665688124,1.3654322755154005,-0.12073857167477858
2021-08-02,2.5895146447138764,-0.09294463440875361,228281.41739337068,222400.26018157715,0.0,1223.3203654396652,0.0,2154.538561480601,2278.0716159438707,0.0,0.4401901917755569,0.0,0.1428699978851922,0.4228887320658476,0.48210889297426174,0.0,0.0,0.186492990026825,0.42955042342297417,0.34660645052666855,0.0,0.0,0.09297717506856754,0.5678376303813428,2014527.7098388122,208106.589892591,196852.89706954645,0.4050931302333936,0.13615437775921285,0.30192131083458706,171509.197401415,0.20796387031600114,0.0,0.0,0.11157261008228105,1.1356752607626857,-0.32475274269073795
2021-08-09,2.60288346061446,-0.11361294934623112,184303.8919116041,210567.15706910932,15900.883572137522,976.8749178512332,0.0,3345.5155139166545,1589.4019597867186,0.3224635832108484,0.35151115732068966,0.0,0.22184508689864715,0.2950478706696373,0.42963118241535897,0.10265704958425835,0.0,0.21300250395011505,0.3017729982978337,0.3115159339002176,0.05128349523663619,0.0,0.10610040644036177,0.4240826601258185,3764338.072080635,170152.83061408033,193529.27897506964,0.39825363293548843,0.2544175021154029,0.24685794759182472,128323.9898809933,0.18690956034013054,0.041026796189308955,0.0,0.12732048772843413,0.848165320251637,-0.2838736032675378
2021-08-16,2.616202853397895,-0.132624531648159,223315.1504913074,219236.4284334878,0.0,911.9769719666938,0.0,4281.237109375904,2135.216002259228,0.0,0.3281587796019652,0.0,0.2838938915728703,0.39636979872030537,0.38778598174011447,0.07185993470898083,0.0,0.2661717320635585,0.39163995869812074,0.2829072926786943,0.03591451392022184,0.0,0.13230566091723148,0.5280663096901954,4060526.21033617,245627.369935499,150173.67324397294,0.30903443270918984,0.27443574831121664,0.3563565072401301,181126.8137196406,0.16974437560721659,0.028731611136177473,0.0,0.15876679310067776,1.0561326193803908,0.025505737261873024
2021-08-23,2.6294733671811015,-0.1497021496342202,247060.2839244417,303482.1490351112,11822.458458200035,1447.0557663521859,0.0,4840.326026943238,2470.093083572245,0.23975474692945659,0.5206974176969266,0.0,0.3209677383345583,0.45853454513267755,0.44109752894499726,0.12662844889926075,0.0,0.3072663606757342,0.4551898158112459,0.3192602168224303,0.06322975750019229,0.0,0.15243574185503966,0.5933267758786179,5196199.782313465,222271.99229928383,124301.05386723937,0.2557925423093987,0.3511916687063366,0.3224724950394481,212513.70154812137,0.19155613009345815,0.05058380600015383,0.0,0.1829228902260476,1.1866535517572359,-0.21783375078926523
2021-08-30,2.6426955361697155,-0.16459677317873128,238940.15211148417,246944.3710127147,0.0,1330.524016134143,0.0,4971.936599021968,2407.7360350766467,0.0,0.478765528941044,0.0,0.32969499088446647,0.446958924336074,0.4567863804026858,0.08863991422948253,0.0,0.32408716414899263,0.44737046890735405,0.3297874834531472,0.04429096127770558,0.0,0.1606400023054144,0.5856738941516684,3951725.175044769,186846.27844133007,154264.57516553334,0.317452882676412,0.2670822941058912,0.2710768233753996,194926.30381721896,0.1978724900718883,0.03543276902216446,0.0,0.19276800276649728,1.1713477883033367,0.29153242683512426
2021-09-06,2.6558698849090097,-0.17709120513064192,229226.67275134448,265837.44743480056,0.0,1223.7986176003465,0.0,5617.804633274581,2186.9828756039196,0.0,0.4403622823548318,0.0,0.3725232634146051,0.4059795174308735,0.4497909367515722,0.06204793996063776,0.0,0.36041500259580206,0.4080490650033554,0.32510345632764714,0.031014020424527042,0.0,0.1782817815419476,0.5455851102645604,4658177.319529874,222276.56474726988,217964.42494157117,0.44853742308861444,0.3148287468745787,0.3224791287529234,166527.63500749192,0.19506207379658827,0.024811216339621633,0.0,0.2139381378503371,1.0911702205291207,0.18137754457769983
2021-09-13,2.668996928526714,-0.18700324853708294,206903.58972508914,179816.04410307918,0.0,1075.9900884382464,0.0,4842.479119449856,2360.784662851864,0.0,0.38717599801259117,0.0,0.32111051244283684,0.4382431288668155,0.4240371921995306,0.043433557972446434,0.0,0.33093467840791696,0.43673342566916307,0.30772264554999346,0.02171336561864363,0.0,0.1639735622040973,0.5750933350761742,4384752.048919805,231603.4561534495,133438.98252880975,0.2745970007678242,0.2963489575910959,0.33601059491561913,169628.05667099482,0.18463358732999607,0.017370692494914904,0.0,0.19676827464491678,1.1501866701523484,0.10297889749604439
2021-09-20,2.6820771729680395,-0.1941883634852104,180704.00134999843,192506.60482941332,0.0,899.1731151101513,801.560653802862,4664.171760091872,2087.24500355521,0.0,0.323551538224828,0.28236105427335173,0.30928674074998624,0.38746472537849597,0.38222940125018245,0.030403490580712504,0.19766570683837187,0.3146991461057757,0.38992816038676503,0.27906890116882455,0.015200574392645841,0.24217387086394074,0.15606370604869632,0.5262121149484251,5224844.723441898,143808.66424581266,203864.3097198528,0.4195215442428007,0.35312767292024894,0.20863779681785352,121507.42623574384,0.1674413407012947,0.012160459514116673,0.07265216125918222,0.1872764472584356,1.0524242298968502,0.6547322603290372
2021-09-27,2.6951111152232152,-0.1985417748196108,244761.11832591356,212466.3382850137,0.0,1513.3973586219063,0.0,4113.353707985939,2339.3010824591383,0.0,0.5445692660278487,0.0,0.2727613448501696,0.43425503472222016,0.4478785940223651,0.02128244340649875,0.05929971205151156,0.2832472816752518,0.4320386910058692,0.3238201916624163,0.010640820066402134,0.07398917942404713,0.1406843157090058,0.5703611976829507,4023486.0648982604,184964.74465303338,126894.99710156601,0.26113048043519566,0.2719323437019979,0.2683470917122394,208946.2246137882,0.19429211499744978,0.008512656053121707,0.02219675382721414,0.16882117885080697,1.1407223953659014,0.07482022517686028
2021-10-04,2.7080992435478315,-0.2,251818.84166777687,193110.80009069893,19478.020903061886,1501.882668138806,276.7289689144202,3841.6445146792953,2447.4269846799657,0.39500650298848805,0.5404259083635868,0.09748168530970659,0.2547439871815137,0.454326934733448,0.48618841886066233,0.13473099660244522,0.08603157066736726,0.2618701873087281,0.45321252255297984,0.3492956611242786,0.06726377892079632,0.10712681691400965,0.13019193913404,0.5914015733002385,3825008.4063834483,248171.71521907448,152272.2669572958,0.3133530173430636,0.2585179826275841,0.3600478466812761,209002.89808152028,0.20957739667456718,0.05381102313663706,0.03213804507420289,0.15623032696084801,1.182803146600477,-0.11605183540685367
2021-10-11,2.721042037676254,-0.1985417748196108,171071.47473045104,199053.59616013544,9977.592246389486,848.5533022020105,0.0,3542.7809096561723,1891.9403826495102,0.2023415952321838,0.3053368940635915,0.0,0.2349259883853947,0.35120944572733703,0.4136918616090798,0.15872762629148096,0.025809471200210175,0.2416614777144978,0.35630959956694336,0.30068170235754965,0.0791976045231549,0.03225065066858743,0.12024610723856083,0.4887862991811727,3678776.5169133665,255886.5660443741,234545.90156255246,0.4826595638763727,0.24863471727356914,0.37124056227605834,103635.97419597108,0.18040902141452977,0.06335808361852392,0.009675195200576229,0.14429532868627298,0.9775725983623454,0.15131192342424038
2021-10-18,2.7339399690283845,-0.19418836348521043,224509.79907875624,240380.3767674912,0.0,1279.301686851319,0.0,3673.4684368506423,1989.3258179442983,0.0,0.4603340799214788,0.0,0.2435920327383275,0.3692875443109192,0.4319362719935871,0.10670926787989946,0.007742841360063053,0.24310850847418058,0.36863864707040855,0.3130761410902577,0.05330406300979096,0.009678249500680336,0.1209590990635066,0.5027338657495016,3695679.1908131284,291782.5780820576,207087.31590513306,0.42615399763207185,0.24977710565375832,0.42331854314992284,165672.2918369197,0.18784568465415463,0.04264325040783277,0.0029034748502041008,0.14515091887620793,1.0054677314990033,-0.09018125875934462
2021-10-25,2.7467935009100164,-0.18700324853708297,253875.61067562833,318632.0006017909,15360.9447788338,1421.7885230731592,0.0,5279.970128852429,2465.1224047992946,0.31151383961871576,0.5116054472050947,0.0,0.3501210582300439,0.4576118155621549,0.46402834499408996,0.1738676601534647,0.002322852408018916,0.32336815455243473,0.45316315713796296,0.33461952818744023,0.08671548955490159,0.0029035573503616826,0.16028975439204735,0.5913534218310236,6751207.925916484,238861.66460744868,145726.23275570569,0.2998822809464326,0.4562888411943329,0.34654081316518615,213222.64756013846,0.20077171691246412,0.06937239164392127,0.0008710672051085047,0.1923477052704568,1.1827068436620471,-0.4767971689864868
